BTC,ETH,USDT,BNB,USDC,BUSD,XRP,DOGE,ADA,MATIC,DOT,DAI,LTC,SHIB,TRX,SOL,UNI,AVAX,LINK,LEO,WBTC,ATOM,ETC,XMR,XLM,BCH,ALGO,CRO,FIL,QNT,NEAR,VET,OKB,FLOW,HBAR,ICP,HT,EGLD,CHZ,EOS,USDP,THETA,XTZ,AAVE,SAND,BSV,TUSD,MANA,AXS,KCS,MKR,ZEC,CAKE,GUSD,PAXG,KLAY,FTM,SNX,NEO,DASH,MINA,FEI,RUNE,BNX,GT,NEXO,CRV,LDO,BAT,STX,HNT,1INCH,CSPR,LRC,AR,ZIL,ENJ,DCR,KAVA,CELO,XEM,XDC,CVX,HOT,BAL,ROSE,BTG,WAVES,RVN,TFUEL,YFI,KSM,QTUM,GNO,GLM,IOTX,ANKR,JST,POLY,KDA,LPT,RSR,XCH,ONE,SUSHI,XYM,ABBC,Hive,OMG,ZRX,IOST,ICX,FLUX,WOO,AMP,BORA,AUDIO,STORJ,WAXP,SCRT,ZEN,SXP,EWT,RNDR,VGX,CEL,DGB,INJ,UMA,SKL,SLP,REN,LSK,CVC,MOB,KNC,PUNDIX,TRIBE,MED,REQ,API3,WIN,RLC,OCEAN,PYR,CELR,DAO,CKB,XPRT,COTI,METIS,SYS,ANT,SNT,MBOX,HEX,STETH,FRAX,WBNB,BTCB,HBTC,XAUT,FTT,USDJ,DFI,TEL,LUSD,RPL,SAFE,EURS,VERI,WEMIX,DEXE,ERG,ANY,DESO,CFG,CEEK,FXS,KEEP
26568.28125,1635.22168,1.000298023,214.9605408,1.000167966,1.000501037,0.499879986,0.062148001,0.250436008,0.528720975,4.185608864,1.000056028,65.33952332,0.000007,0.083518997,19.14036942,0.000159,9.388934135,6.28341198,3.650067091,26558.81836,7.14799118,15.65521431,144.624649,0.11936,215.16745,0.097433999,0.051057,3.325227976,91.53308868,1.128972054,0.017708,42.7230072,0.470308006,0.051684,3.005331993,2.413237095,26.59527588,0.059243001,0.576915026,0.997511983,0.613936007,0.682416976,59.1570816,0.306113005,31.53400993,0.99971199,0.301396012,4.753292084,4.314518929,1269.780029,26.04592133,1.169828057,1.002326012,1906.993164,0.12071,0.197824001,2.19411397,7.298152924,26.81580544,0.384867996,0.988933027,1.934113979,23.20118904,3.907450914,0.570536971,0.437813014,1.535966992,0.176414996,0.003609,1.433676958,0.256743997,0.033840999,0.182166994,4.371447086,0.016601,0.233028993,13.55955029,0.678644002,0.450506002,0.026032001,0.054161001,2.628745079,0.000223,3.344110966,0.040626001,13.04005241,1.587365031,0.015135001,0.032666002,5528.633789,19.26721573,2.211528063,101.7601089,0.176122993,0.015506,0.019297,0.022178,0.122229002,0.513987005,6.073050022,0.001985,27.61148453,0.000542,0.633937001,0.023166999,0.036993999,0.300112009,0.459096015,0.189110994,0.007322,0.175303996,0.322349012,0.171042994,0.001725,0.112551004,0.158484995,0.362937987,0.040624,0.255919009,7.432693958,0.307154,2.171118021,1.617761016,0.126366004,0.142081007,0.006582,7.196648121,1.398764968,0.024109,0.001398,0.04905,0.738074005,0.074652001,0.54696399,0.608469009,0.349810988,0.25561899,0.009014,0.064005002,1.098852038,0.000062,1.050577045,0.31972599,3.401401997,0.011923,0.744215012,0.002797,0.171632007,0.043721002,10.41917229,0.087734997,4.312730789,0.02231,0.241797999,0.0036,1635.10144,0.998218,214.8629456,26558.49219,26405.63477,1916.638672,1.04767704,1.124431968,0.346565008,0.001031,0.995748997,23.04471207,0.054124001,1.067392945,14.38673878,0.570177019,2.210964918,0.969166994,1.679329038,8.509277344,0.257117987,0.037916999,5.384601116,0.085901
26534.1875,1622.896729,1.000291944,216.4657745,1.00008297,1.000520945,0.493041009,0.061517,0.247316003,0.517472029,4.074597836,1.00047195,63.578228,0.000007,0.083379999,18.8316288,0.000159,9.106959343,6.143582821,3.646754026,26488.26953,6.946219921,15.40481853,145.7978516,0.116177,209.7633667,0.094926,0.051215999,3.337709904,90.98583984,1.096456051,0.017123999,43.11058044,0.435362011,0.049621001,2.929795981,2.420582056,25.39545822,0.056997001,0.558121979,0.993933022,0.597459972,0.659108996,59.42636871,0.295643985,30.92950249,0.999715984,0.288922012,4.484683991,4.286552906,1252.827515,25.45490646,1.178966999,0.999782026,1910.037842,0.115840003,0.190435007,2.13242197,7.160780907,25.92169762,0.370795012,0.988583028,1.839385986,22.59742546,3.862971067,0.565813005,0.432029009,1.511293054,0.168691993,0.003703,1.370372057,0.247577995,0.034051999,0.175010994,4.319705963,0.015875001,0.221616998,13.22372437,0.621529996,0.42334199,0.0252,0.052547999,2.575730085,0.000212,3.217431068,0.040011998,12.59232235,1.514135957,0.014725,0.033062,5373.355957,18.62640762,2.121180058,99.98248291,0.174058005,0.014886,0.018406,0.021484001,0.126655996,0.502731025,5.790468216,0.001871,27.36724091,0.000541,0.618007004,0.022878001,0.036988001,0.288581014,0.431317002,0.179186001,0.006966,0.166277006,0.315160006,0.165282995,0.001687,0.111387,0.151467994,0.363579005,0.041953001,0.246195003,7.109055042,0.269501001,2.164572001,1.567204952,0.126705006,0.137137994,0.006299,7.047864914,1.345908999,0.023277,0.001369,0.047479,0.719976008,0.071395002,0.537127972,0.591600001,0.337772012,0.258325011,0.008887,0.063034996,1.053009033,0.000061,0.996672988,0.311235994,3.296564102,0.011311,0.74751699,0.00267,0.167550996,0.040924002,10.38129902,0.085446,4.29770422,0.021903999,0.236861005,0.003444,1621.792603,0.997264981,216.404068,26522.99805,26355.06445,1929.265259,1.045393944,1.122194052,0.332816988,0.001025,0.996649027,22.57791901,0.052232001,1.062507033,14.37793636,0.568834007,2.211522102,0.961004019,1.610164046,8.544228554,0.262436986,0.037427999,5.225183964,0.084308997
26754.28125,1637.347046,1.000237942,216.0039215,1.000115991,1.000154018,0.503202975,0.062015999,0.251742989,0.526497006,4.108242989,0.999849021,65.89459991,0.000007,0.084045,19.65724564,0.000161,9.113308907,6.56575489,3.657896042,26786.35938,7.37903595,15.69034958,145.7692261,0.118052997,217.4238281,0.096527003,0.051144999,3.330542088,91.17197418,1.100162983,0.017355001,43.57078934,0.446671009,0.050127,2.986922026,2.433526039,25.7146244,0.058543,0.572393,0.993086994,0.601616025,0.670656025,60.579216,0.301366001,31.53596878,0.999603987,0.292468011,4.530035019,4.327593803,1238.595215,25.43319893,1.179849029,0.997602999,1919.711548,0.116774999,0.190696001,2.167877913,7.348642826,26.0126915,0.380286008,0.988867998,1.870766044,22.77721024,3.845786095,0.562687993,0.425695002,1.546586037,0.171544999,0.003659,1.417348981,0.249383003,0.034745,0.176277995,4.291351795,0.016169,0.231370002,13.37579727,0.62954998,0.442755997,0.025699999,0.052280001,2.623548985,0.000214,3.311913014,0.041700002,12.80434322,1.550349951,0.015031,0.034286998,5453.222168,19.05728531,2.194714069,101.7337646,0.173914999,0.014953,0.018517001,0.022064,0.120203003,0.490556002,5.774841785,0.001863,27.47756195,0.000542,0.619606972,0.023189999,0.035146002,0.288590998,0.441179007,0.180822998,0.007068,0.169321999,0.316350013,0.167598993,0.001703,0.111877002,0.151869997,0.365990013,0.040534001,0.252169997,7.298837185,0.269827992,2.178105116,1.569964051,0.126586005,0.138476998,0.006554,7.345151901,1.37254405,0.022411,0.001382,0.048655,0.72912699,0.072218999,0.535619974,0.586354971,0.340021998,0.25940299,0.008857,0.063698001,1.059712052,0.000062,1.016559005,0.314449012,3.358884096,0.011327,0.75276202,0.002714,0.175981,0.041269999,11.38199997,0.086308003,4.310501099,0.022063,0.236504003,0.003533,1635.220459,0.997240007,215.9958191,26786.43164,26813.4707,1932.9104,1.042508006,1.123409987,0.335592985,0.001032,0.995652974,22.61485863,0.052595001,1.063344002,12.90177155,0.682069004,2.240564108,0.943105996,1.618268013,8.568711281,0.270978004,0.037468001,5.331336021,0.083696
27211.11719,1643.544678,1.000262976,217.2109528,1.00011003,1.000291944,0.514150977,0.062709004,0.255259991,0.544655979,4.156241894,1.000051975,67.33423615,0.000007,0.084587999,20.03618813,0.000163,9.218695641,6.863012791,3.749667883,27182.59766,7.510188103,15.75844097,147.6959229,0.118477002,219.0865784,0.097089998,0.051350001,3.369935989,91.94307709,1.120802999,0.017708,43.80933762,0.451498002,0.050990999,3.031589985,2.459144115,26.13928604,0.059085,0.583544016,0.997864008,0.611657977,0.67988503,61.86284256,0.303793997,31.80345726,0.999634028,0.298707008,4.568625927,4.470148087,1288.494019,25.82457161,1.185137987,1.000370026,1920.724121,0.116942003,0.194284007,2.157310963,7.704292774,26.35416031,0.384162009,0.98952502,1.91376102,23.11943626,3.85413599,0.560548008,0.44413501,1.575492024,0.174896002,0.003605,1.458019972,0.252130002,0.035039999,0.178553999,4.409449101,0.016499,0.233759999,13.59078026,0.637740016,0.457424015,0.025882,0.054331999,2.712713957,0.000217,3.286169052,0.043251999,12.68623161,1.576325059,0.015293,0.033835001,5455.143555,19.31882858,2.231970072,102.3400421,0.175784007,0.015255,0.019063,0.022605,0.120640002,0.501688004,5.931683064,0.001874,27.81301498,0.000552,0.62293601,0.02317,0.035020001,0.292759001,0.45914799,0.182895005,0.007173,0.171461999,0.32346499,0.171018004,0.001713,0.111061998,0.154241994,0.420760989,0.040979002,0.256963015,7.606581211,0.273362994,2.179497004,1.603304982,0.126993001,0.138347,0.006681,7.528584003,1.409628987,0.022808,0.001384,0.049749002,0.738801003,0.073054999,0.540467024,0.592483997,0.343865007,0.259467989,0.00898,0.063649997,1.085729003,0.000063,1.040120006,0.321880013,3.37301302,0.011739,0.736895979,0.002765,0.178499997,0.041827999,11.89183903,0.086912997,4.407826901,0.022445001,0.238772005,0.003592,1648.742065,0.997301996,217.1725464,27183.28516,27015.33008,1925.224243,1.041704059,1.128515005,0.335281014,0.001031,0.995719016,22.45914841,0.052843999,1.068853974,14.03442001,0.667873025,2.243918896,0.93889302,1.650725961,8.68621254,0.264095992,0.038520001,5.318555832,0.086675003
27132.00781,1622.890625,1.000206947,214.363327,1.000185013,1.000272036,0.521354973,0.062629998,0.251630008,0.541487992,4.139903069,0.999682009,64.56434631,0.000007,0.084509,20.30493736,0.000163,9.047985077,6.910942078,3.836673975,27101.34766,7.276811123,15.58432198,148.116745,0.116971999,215.4968872,0.100152999,0.051185999,3.361151934,90.06767273,1.121315002,0.017728001,43.53855896,0.448332995,0.050556999,2.998635054,2.449829102,25.76480675,0.059284002,0.578429997,0.998098016,0.598020971,0.675278008,65.50263977,0.300507993,31.42196655,0.999384999,0.299555987,4.548686028,4.524548054,1347.363892,26.12259293,1.170349002,0.99901998,1921.962158,0.113023996,0.194420993,2.107248068,7.527350903,26.5312233,0.381985992,0.989229977,1.787148953,23.8565197,3.869117975,0.578683019,0.441469997,1.56577003,0.175559998,0.003546,1.418259978,0.251085997,0.033953,0.177552,4.346038818,0.016589001,0.228630006,13.59174538,0.631448984,0.45816201,0.025931001,0.054055002,2.669039965,0.000215,3.236105919,0.043404002,12.73701668,1.581295013,0.015238,0.033948999,5345.495117,19.68273926,2.228198052,101.3843155,0.178084999,0.015197,0.019514,0.022786999,0.118928999,0.492653012,5.868169785,0.001857,27.67401314,0.00055,0.610603988,0.023607001,0.035034999,0.299699992,0.455724001,0.183642,0.007215,0.181442007,0.331223011,0.174066007,0.001704,0.111920998,0.152836993,0.392405003,0.04188,0.253858,7.607139111,0.290041,2.11431694,1.624070048,0.126842007,0.141057,0.006571,7.444219112,1.414983988,0.022987001,0.001423,0.048997998,0.755335987,0.077157997,0.533749998,0.640224993,0.347387999,0.25881201,0.009031,0.063665003,1.110700965,0.000062,1.034154058,0.326292992,3.285847902,0.011759,0.738707006,0.002828,0.171200007,0.04191,14.21187592,0.086006999,4.398356915,0.022942999,0.236496002,0.003652,1624.226563,0.998043001,214.3159027,27114.94336,26986.08008,1929.946777,1.02620399,1.126947045,0.330285013,0.001045,0.996191979,21.85036087,0.052443001,1.067291975,12.064044,0.921150982,2.216382027,0.976512015,1.651569009,8.659340859,0.284173995,0.038651999,5.236124039,0.087067999
26567.63281,1584.307007,0.999985993,210.7939453,1.000004053,1.000213981,0.507179022,0.061345998,0.245454997,0.520151973,4.013978958,0.999375999,64.69098663,0.000007,0.083071999,19.47907066,0.000159,8.826976776,6.68200016,3.866636038,26552.05273,7.181099892,15.21589088,145.1991119,0.113848001,208.668396,0.097565003,0.050294999,3.215886116,89.18917084,1.125327945,0.017131001,43.10821915,0.441289991,0.050425001,2.900906086,2.440731049,26.17178726,0.058382001,0.57575798,0.994897008,0.590330005,0.658096016,62.51125717,0.293287009,31.15331268,0.998865008,0.293574989,4.400029182,4.50542593,1305.797485,26.08549309,1.146041036,0.997537017,1911.636963,0.108690999,0.188885003,2.053574085,7.365975857,26.24951935,0.377851993,0.987959981,1.76968503,23.41803932,3.841371059,0.567385018,0.444519997,1.48290503,0.172209993,0.003614,1.481248021,0.259384006,0.032868002,0.173038006,4.143527985,0.016969999,0.227218002,13.07881832,0.623386025,0.442070991,0.025113,0.052110001,2.607151985,0.00021,3.139962912,0.042886,12.59614182,1.550526023,0.015207,0.032997999,5109.382324,19.29922867,2.173069954,98.34275818,0.176071003,0.014676,0.01895,0.022182999,0.111703001,0.478343993,5.571438789,0.001835,27.05918884,0.000545,0.604420006,0.022527,0.038047001,0.289907008,0.438849002,0.183740005,0.007042,0.172921002,0.323143005,0.168511003,0.001704,0.110336997,0.149586007,0.357542992,0.040332999,0.249778003,7.399577141,0.277346999,2.040091991,1.60115695,0.121033996,0.138898,0.006347,7.089594841,1.396576047,0.022536,0.001368,0.045134001,0.738126993,0.074327,0.525241017,0.606877983,0.341735005,0.257357001,0.0088,0.062884003,1.106721997,0.000061,1.025086999,0.326873988,3.163307905,0.011455,0.741088986,0.002724,0.169498995,0.041237,12.66636753,0.084109999,4.35012722,0.022403,0.230626002,0.003422,1591.665527,0.997883976,210.7588196,26586.70313,26480.42969,1924.3302,1.052703977,1.120551944,0.312990993,0.001019,0.988433003,20.94157791,0.050754,1.047616959,12.14901161,0.83178997,2.173621893,0.927766979,1.604437947,8.413370132,0.286424995,0.037356999,5.36300087,0.085184
26579.56836,1593.268311,1.000008941,211.1508636,1.000089049,1.00048101,0.512510002,0.061531,0.244921997,0.520995021,4.019402027,0.999882996,64.33540344,0.000007,0.083373003,19.43814468,0.00016,8.863328934,6.939219952,3.875197887,26570.83594,7.134264946,15.18654537,145.0559387,0.114459001,207.8250122,0.101860002,0.050395001,3.225440979,89.89070129,1.121536017,0.017037001,42.89410019,0.443939,0.050471999,2.922960043,2.444356918,25.40421295,0.058573,0.575905979,0.992877007,0.599294007,0.666992009,64.38082886,0.299587995,31.21372604,0.998831987,0.294131994,4.43343401,4.494792938,1273.470581,26.68772316,1.153725982,1.000270009,1912.540894,0.113044001,0.187216997,2.125078917,7.590840817,26.72432899,0.381686002,0.982343018,1.738680959,23.51567078,3.852497101,0.569153011,0.49059099,1.491284967,0.175171003,0.003602,1.466593027,0.262373,0.03277,0.175154001,4.137863159,0.017895,0.228855997,13.10061073,0.628906012,0.449126989,0.025704,0.051088002,2.870399952,0.000211,3.195719004,0.042803999,12.49347591,1.56230998,0.015122,0.033613998,5152.29834,18.90171814,2.222048998,99.68606567,0.180374995,0.014878,0.019355001,0.022634,0.125000998,0.478816003,5.699122906,0.001847,27.17281532,0.000548,0.615225971,0.021451,0.037735999,0.296104014,0.444056004,0.186849996,0.007191,0.178902999,0.323507011,0.163793996,0.001693,0.111143999,0.149704993,0.358759999,0.041625999,0.249679998,7.474782944,0.29023099,2.020314932,1.603422046,0.123898,0.140377,0.006427,7.183873177,1.408136964,0.022282001,0.001378,0.045860998,0.749579012,0.077520996,0.534640014,0.62153399,0.353587002,0.263054997,0.008951,0.063759998,1.113088965,0.000061,1.016760945,0.329645008,3.167912006,0.011812,0.744423986,0.002734,0.164562002,0.042029999,13.04512978,0.085298002,4.570755959,0.022763999,0.231462002,0.003409,1597.58374,0.998871028,211.0241852,26590.01953,26394.93555,1921.343262,1.103332043,1.121883988,0.310157001,0.001011,0.991370022,21.1429348,0.051155001,1.066411018,12.00010967,0.90863502,2.210985899,0.931420028,1.589004993,8.29702282,0.291491985,0.037583999,5.450936794,0.085943997
26579.39063,1593.857788,1.000066996,210.5606079,0.999979019,1.000550032,0.508033991,0.061507002,0.246133,0.520751,4.032539845,1.00018096,65.08039093,0.000008,0.083635002,19.47390366,0.00016,8.900281906,7.192822933,3.868612051,26559.42773,7.082994938,15.25986862,141.7974701,0.114211999,208.1617737,0.100547001,0.050671998,3.241924048,90.99002075,1.115633011,0.016995,42.56757736,0.450399011,0.051915001,2.963354111,2.45419693,25.09029007,0.058359001,0.581776977,0.999148011,0.644137025,0.665253997,62.93162918,0.30094099,31.15807533,0.99950999,0.293577999,4.435444832,4.51898098,1288.574707,26.61458588,1.145445943,0.999329984,1914.48938,0.111331001,0.188244,2.001708984,7.430075169,26.76221657,0.384492993,0.983138979,1.716632009,22.72177887,3.8855021,0.561338008,0.473922998,1.496402025,0.176381007,0.00366,1.472308993,0.262688011,0.032336999,0.174373999,4.170384884,0.017585,0.228514999,13.06912994,0.631148994,0.456349999,0.026273999,0.051314,2.855093002,0.00021,3.13704896,0.042048,12.60013199,1.575829029,0.015091,0.035039,5167.026855,18.67705727,2.203547955,99.01755524,0.180218995,0.014975,0.020173,0.022962,0.116949,0.473114014,5.632180214,0.001878,27.08294868,0.000547,0.586471021,0.021244001,0.036262002,0.297681004,0.445333988,0.189535007,0.007309,0.179539993,0.325906009,0.166821003,0.001673,0.113206998,0.149326995,0.34079501,0.042653002,0.249152005,7.401821137,0.292569011,1.996199966,1.569764018,0.122810997,0.138182998,0.006445,7.015023232,1.37182796,0.021809001,0.001379,0.045798,0.754661024,0.077257,0.533089995,0.713597,0.361075997,0.254792005,0.009149,0.064029001,1.103659034,0.000061,1.008115053,0.32890299,3.127849102,0.011776,0.736828029,0.00271,0.1646,0.042883001,13.34564972,0.084625997,4.717403889,0.023387,0.233336002,0.00339,1594.636108,0.998270989,210.3815918,26555.99805,26439.15625,1923.506348,1.13696301,1.123497009,0.308382005,0.001042,0.990375996,21.58282661,0.051414002,1.065642953,12.13343239,1.092973948,2.227592945,0.921235025,1.611158013,8.293567658,0.283710003,0.037340999,5.406864166,0.086709
26256.82617,1580.853394,1.000134945,208.2828979,1.000087023,1.000350952,0.502388001,0.060743,0.243026003,0.513589025,3.990195036,0.999912977,63.58713913,0.000007,0.083612002,19.37429047,0.000158,8.787721634,6.989484787,3.699476004,26255.16602,6.978528976,15.08224964,143.7339325,0.112262003,204.7707062,0.101104997,0.050593,3.209795952,88.274086,1.094665051,0.016520999,42.4384613,0.441455007,0.049863,2.919713974,2.47013092,24.22992134,0.05689,0.571335018,0.993281007,0.62282598,0.651489019,61.76771545,0.296739996,30.76203728,0.999131024,0.293332994,4.494526863,4.489101887,1272.007202,25.86772537,1.137058973,0.999175012,1912.734985,0.111203998,0.186150998,1.953233004,7.251193047,26.40391159,0.379135996,0.982840002,1.671619058,22.08719254,3.86563611,0.554139972,0.51443398,1.463454962,0.172528997,0.003648,1.458384037,0.255257994,0.032329001,0.170535997,4.078865051,0.016974,0.224554002,13.47769737,0.616097987,0.443744004,0.026110999,0.050271001,2.903606892,0.000206,3.086625099,0.041289002,12.67398167,1.534031034,0.014631,0.033181001,5115.627441,18.25449944,2.170382023,98.25514984,0.174752995,0.014898,0.01945,0.022461001,0.115842998,0.465656996,5.434812069,0.001825,27.03264999,0.000538,0.58128798,0.020365,0.036352001,0.296757013,0.441505998,0.184208006,0.00708,0.174272001,0.321496993,0.164300993,0.001659,0.111752003,0.146357998,0.330190986,0.041503001,0.248641998,7.221233845,0.286630988,1.960847974,1.55132401,0.120826997,0.142362997,0.006363,6.905682087,1.345723987,0.021400001,0.001385,0.044489998,0.744035006,0.075383,0.520940006,0.666787982,0.350531995,0.256190002,0.00892,0.063066997,1.078840971,0.000061,0.992419004,0.321805,3.050575018,0.011965,0.733718991,0.002676,0.162394002,0.042642001,13.42459965,0.083559997,4.817101002,0.022457,0.230851993,0.003412,1581.478149,0.998678982,208.1916046,26281.36719,26239.31445,1919.312622,1.232004046,1.123937011,0.289956987,0.001029,0.990114987,21.32752037,0.046250001,1.06033802,11.28207302,1.225087047,2.196095944,0.969883978,1.576941013,8.354872704,0.295253009,0.036862001,5.352282047,0.086618997
26298.48047,1588.322876,0.999785006,210.0738068,1.000053048,1.000486016,0.505460978,0.060959,0.245881006,0.519365013,4.064115048,1.000038981,64.33724213,0.000007,0.084608004,19.40414047,0.000158,8.943991661,7.484897137,3.785629034,26290.86133,7.038658142,15.22318459,144.4539642,0.112995997,210.320694,0.097653002,0.050402999,3.210715056,87.44902039,1.101076007,0.016754,42.79018402,0.445883006,0.050526001,3.000607967,2.441461086,24.72774506,0.057411,0.569182992,0.993448973,0.634775996,0.657908976,62.27668381,0.300188005,30.78292847,0.99883002,0.29873699,4.59464407,4.457749844,1316.369263,26.13297653,1.146428943,0.999190986,1908.000732,0.115045004,0.189362004,1.987372994,7.270246983,26.95435333,0.377698004,0.986675024,1.707898974,22.13135338,3.870810986,0.549893975,0.520860016,1.472458959,0.171306998,0.00368,1.462883949,0.26454699,0.032246001,0.171946004,4.111474991,0.016864,0.227745995,13.48394775,0.626680017,0.463894993,0.025467999,0.049658999,3.047633886,0.000209,3.168924093,0.041035,12.60654163,1.534659028,0.014665,0.033195,5227.125488,18.93103981,2.162745953,98.10894775,0.175208002,0.014936,0.019517001,0.022371,0.120967001,0.477376014,5.529863834,0.001836,27.26779938,0.000518,0.591265023,0.020593001,0.036198001,0.296108991,0.449387997,0.182818994,0.007183,0.174712002,0.324061006,0.167280003,0.001671,0.111768998,0.147363007,0.373845011,0.040955,0.253100991,7.553684235,0.282604009,1.80647397,1.488208056,0.120823003,0.138604,0.006406,7.09800911,1.365779042,0.021798,0.001387,0.045458,0.72951299,0.075373001,0.523769975,0.662613988,0.357226998,0.254788995,0.008868,0.063274004,1.104339004,0.000061,0.999221027,0.318017006,3.035814047,0.012479,0.735956013,0.002703,0.166317999,0.044362001,14.29177284,0.086055003,4.883146763,0.022557,0.231949002,0.003339,1587.629028,0.998838008,209.9774475,26305.82031,26132.62695,1918.823364,1.259217978,1.125645042,0.283134013,0.001023,0.992784977,21.74267769,0.045653999,1.059213996,11.84826946,1.078374028,2.192786932,0.940717995,1.618868947,8.319648743,0.294568002,0.037386,5.636030197,0.085662
26217.25,1593.417236,0.999606013,212.3784485,1.000079036,1.000327945,0.501707971,0.060598999,0.245395005,0.510060012,4.014101028,1.000141978,63.75851059,0.000007,0.084647998,19.02328682,0.000157,9.043546677,7.363938808,3.641554117,26202.09766,6.955625057,15.09274769,144.8187408,0.111845002,214.232193,0.095663004,0.050154999,3.169828892,87.03787994,1.079826951,0.016537,43.13477325,0.442586005,0.049412999,2.956152916,2.426858902,24.53188324,0.057629999,0.561766982,0.993570983,0.638216019,0.655198991,61.08453369,0.301981002,30.95343781,0.998369992,0.296802998,4.512516975,4.388810158,1426.138672,26.21396065,1.153643012,1.000484943,1900.060425,0.112153001,0.188342005,1.987804055,7.193433762,26.56845093,0.370588988,0.983557999,1.743491054,21.47532082,3.848005056,0.549727976,0.523202002,1.462100983,0.168457001,0.003602,1.452255011,0.266651988,0.031532001,0.172007993,4.15141201,0.017007001,0.220716998,13.43304253,0.624328017,0.450962007,0.025203999,0.047603,2.996895075,0.000207,3.202709913,0.041351002,12.41613197,1.518597007,0.014534,0.033053,5195.142578,18.8700428,2.131444931,97.91892242,0.173268005,0.014734,0.019114999,0.022275001,0.116609,0.471810997,5.554767132,0.001811,26.98294067,0.000524,0.585951984,0.020539001,0.036307,0.292757988,0.45203799,0.182522997,0.007081,0.170860007,0.321487993,0.164862007,0.001644,0.109889001,0.145545006,0.39557001,0.040458001,0.250010997,7.549374104,0.277511001,1.805030942,1.487645984,0.118491001,0.141697004,0.006278,7.127906799,1.363273978,0.021878,0.001402,0.045625001,0.722060978,0.075157002,0.517832995,0.723576009,0.355432004,0.256300002,0.008738,0.062360998,1.096197009,0.000061,0.970610976,0.319263995,3.040522099,0.012199001,0.722778976,0.002725,0.164649993,0.043299001,13.97969723,0.084518001,4.970394135,0.022488,0.230052993,0.003362,1591.24939,0.998216987,212.317276,26217.73828,26023.78125,1899.977783,1.176720977,1.123088956,0.283243001,0.001005,0.992604017,21.5924263,0.046525002,1.058279991,11.316082,0.979650021,2.23307991,0.957853019,1.606341958,8.257385254,0.307700008,0.036906999,5.902207851,0.084679
26352.7168,1597.491211,0.999386013,211.9854126,1.000156045,1.00039506,0.499597013,0.060504001,0.244791001,0.503436029,3.990726948,0.999954999,63.48681259,0.000007,0.085414998,19.13002205,0.000158,8.922224045,7.642251015,3.653232098,26310.53516,6.967410088,15.33771133,146.4340973,0.112484001,228.8369293,0.095616996,0.049984001,3.208616972,88.45693207,1.075759053,0.016376,42.68579483,0.441516995,0.049453002,2.931294918,2.413145065,23.65954399,0.057379998,0.560226023,0.997569025,0.633005023,0.652185977,60.62260056,0.300202996,31.55405045,0.998269022,0.293321014,4.439930916,4.489200115,1496.27063,26.03154373,1.152348042,1.000116944,1882.156128,0.112139002,0.186247006,2.026077986,7.181763172,26.42413521,0.36946699,0.98119098,1.726086974,21.63866806,3.856461048,0.54686898,0.517224014,1.468726993,0.168981001,0.003629,1.422791958,0.261359006,0.031204,0.172143996,4.146664143,0.01675,0.221019998,13.22135925,0.612810016,0.446363986,0.0251,0.049589999,3.057076931,0.000207,3.197825909,0.041209001,12.65224743,1.521049023,0.014577,0.033084001,5164.623047,18.95526886,2.15813899,97.78823853,0.173759997,0.014722,0.019061999,0.022117,0.116566002,0.470524013,5.424655914,0.00179,26.53404236,0.000536,0.57901901,0.020482,0.035259001,0.290960014,0.466100007,0.184942007,0.007033,0.171274006,0.318581998,0.16437,0.001635,0.109892003,0.14463,0.399922997,0.040394999,0.244629994,7.604230881,0.289110988,1.827368975,1.482453942,0.117417999,0.146222994,0.006246,7.124108791,1.361611009,0.021637,0.001417,0.045839001,0.722202003,0.075139999,0.496594995,0.723264992,0.355116993,0.256363988,0.008765,0.062775001,1.154428959,0.000061,0.960220993,0.313910991,2.99833703,0.012168001,0.730283022,0.002685,0.164159,0.040792,13.51541328,0.084099002,4.942584992,0.022854,0.229643002,0.003202,1597.856079,0.999193013,211.9252625,26311.00391,26284.15234,1879.744507,1.133970022,1.094369054,0.294313997,0.001002,0.993350983,21.89104271,0.046723999,1.050773025,11.33462429,0.947712004,2.227719069,0.954191983,1.58258605,8.194896698,0.304268003,0.036646999,5.772945881,0.084735997
